"cluster","dt_apex_ms","rt_apex_s","dt_apex_to_min_ms","dt_apex_to_max_ms","rt_apex_to_min_s","rt_apex_to_max_s","dt_min_ms","dt_max_ms","dt_length_ms","rt_min_s","rt_max_s","rt_length_s"
"Cluster267",12.12,529.2,0.0533333333333328,0.0533333333333345,3.10799999999998,1.8900000000001,12.0666666666667,12.1733333333333,0.106666666666667,526.092,531.09,4.99800000000005
"Cluster352",14.96,1435.875,0.0800000000000001,0.0800000000000001,19.9709999999999,19.5195,14.88,15.04,0.16,1415.904,1455.3945,39.4904999999999
"Cluster329",14.1333333333333,555.66,0.0653333333333332,0.0653333333333331,2.49900000000008,2.30999999999995,14.068,14.1986666666667,0.130666666666666,553.161,557.97,4.80899999999997
"Cluster24",9,425.355,0.0533333333333328,0.0433333333333343,4.2525,3.67500000000003,8.94666666666667,9.04333333333333,0.0966666666666676,421.1025,429.03,7.92750000000001
"Cluster76",9.76,180.075,0.0666666666666664,0.0666666666666674,13.104,13.881,9.69333333333333,9.82666666666667,0.133333333333335,166.971,193.956,26.985
"Cluster144",10.3,1136.415,0.0526666666666662,0.090666666666667,5.21850000000004,2.04749999999991,10.2473333333333,10.3906666666667,0.143333333333334,1131.1965,1138.4625,7.26599999999985
"Cluster295",12.92,348.18,0.0666666666666682,0.0666666666666664,3.30750000000002,7.34999999999998,12.8533333333333,12.9866666666667,0.133333333333335,344.8725,355.53,10.6575
"Cluster22",9,266.805,0.0533333333333328,0.0533333333333346,3.47549999999996,3.28649999999999,8.94666666666667,9.05333333333333,0.106666666666667,263.3295,270.0915,6.76199999999994
"Cluster270",12.12,757.785,0.0533333333333328,0.0533333333333328,0.787499999999937,2.25750000000005,12.0666666666667,12.1733333333333,0.106666666666666,756.9975,760.0425,3.04499999999996
"Cluster61",9.54666666666667,200.97,0.0533333333333328,0.0533333333333346,9.76500000000001,8.3475,9.49333333333333,9.6,0.106666666666667,191.205,209.3175,18.1125
"Cluster254",11.7466666666667,265.65,0.0666666666666682,0.0666666666666664,3.36000000000001,7.92749999999996,11.68,11.8133333333333,0.133333333333335,262.29,273.5775,11.2875
"Cluster202",10.9866666666667,707.07,0.0520000000000012,0.0533333333333328,0.986999999999966,1.86899999999999,10.9346666666667,11.04,0.105333333333334,706.083,708.939,2.85599999999999
"Cluster232",11.2133333333333,1402.38,0.0620000000000003,0.0533333333333339,1.18649999999998,2.1525,11.1513333333333,11.2666666666667,0.115333333333334,1401.1935,1404.5325,3.33899999999994
"Cluster57",9.48,410.865,0.0886666666666669,0.0533333333333346,4.96650000000001,8.53650000000002,9.39133333333333,9.53333333333333,0.142000000000001,405.8985,419.4015,13.503
"Cluster162",10.5466666666667,831.18,0.0666666666666664,0.074666666666667,7.22400000000002,3.86400000000001,10.48,10.6213333333333,0.141333333333334,823.956,835.044,11.0880000000001
"Cluster242",11.4266666666667,1195.95,0.0653333333333331,0.0519999999999994,1.8690000000001,2.56200000000001,11.3613333333333,11.4786666666667,0.117333333333333,1194.081,1198.512,4.43100000000027
"Cluster42",9.26666666666667,380.73,0.0533333333333328,0.0533333333333328,2.10000000000002,1.68000000000001,9.21333333333333,9.32,0.106666666666666,378.63,382.41,3.78000000000003
"Cluster117",10.0533333333333,585.27,0.0533333333333346,0.133333333333333,4.27350000000002,3.56999999999998,10,10.1866666666667,0.186666666666667,580.9965,588.84,7.84349999999995
"Cluster193",10.9333333333333,398.16,0.0533333333333328,0.0520000000000012,3.23400000000001,5.18699999999995,10.88,10.9853333333333,0.105333333333334,394.926,403.347,8.42099999999999
"Cluster123",10.0666666666667,282.87,0.0573333333333341,0.0573333333333341,6.993,7.98000000000002,10.0093333333333,10.124,0.114666666666668,275.877,290.85,14.973
"Cluster197",10.9466666666667,1156.89,0.0666666666666664,0.0600000000000005,6.93000000000006,5.66999999999996,10.88,11.0066666666667,0.126666666666667,1149.96,1162.56,12.6000000000001
"Cluster249",11.6133333333333,205.8,0.0620000000000003,0.0666666666666664,6.50999999999999,3.84299999999998,11.5513333333333,11.68,0.128666666666666,199.29,209.643,10.353
"Cluster73",9.70666666666667,738.045,0.0659999999999998,0.0639999999999997,4.34700000000008,3.05549999999998,9.64066666666667,9.77066666666667,0.129999999999999,733.698,741.1005,7.40250000000003
"Cluster280",12.1866666666667,1540.455,0.0666666666666664,0.0666666666666664,16.0439999999999,12.4424999999999,12.12,12.2533333333333,0.133333333333333,1524.411,1552.8975,28.4864999999998
"Cluster363",16.4533333333333,1541.4,0.0800000000000015,0.0800000000000018,6.27899999999995,5.56500000000008,16.3733333333333,16.5333333333333,0.160000000000004,1535.121,1546.965,11.8440000000001
"Cluster235",11.2533333333333,1182.09,0.095999999999999,0.0506666666666678,2.72999999999993,1.42800000000002,11.1573333333333,11.304,0.146666666666667,1179.36,1183.518,4.15800000000013
"Cluster40",9.25333333333333,287.49,0.053333333333334,0.0533333333333346,7.32900000000002,7.07699999999999,9.2,9.30666666666667,0.106666666666669,280.161,294.567,14.406
"Cluster287",12.6266666666667,603.96,0.123333333333333,0.0893333333333339,5.63849999999995,3.34950000000005,12.5033333333333,12.716,0.212666666666667,598.3215,607.3095,8.98799999999994
"Cluster307",13.2933333333333,416.115,0.0533333333333346,0.0533333333333328,6.57300000000002,6.9405,13.24,13.3466666666667,0.106666666666667,409.542,423.0555,13.5135
"Cluster365",16.6133333333333,660.66,0.126666666666667,0.100000000000001,3.255,2.41499999999996,16.4866666666667,16.7133333333333,0.22666666666667,657.405,663.075,5.66999999999996
"Cluster300",13.1266666666667,466.515,0.090666666666667,0.092666666666667,0.420000000000016,4.03199999999999,13.036,13.2193333333333,0.183333333333334,466.095,470.547,4.452
"Cluster262",12.1066666666667,699.93,0.0599999999999996,0.0533333333333328,2.625,1.995,12.0466666666667,12.16,0.113333333333333,697.305,701.925,4.62
"Cluster213",11.0466666666667,675.15,0.0533333333333343,0.0533333333333328,2.06850000000002,1.94249999999992,10.9933333333333,11.1,0.106666666666667,673.0815,677.0925,4.01099999999985
"Cluster349",14.9266666666667,1259.16,0.092666666666667,0.116666666666668,2.03699999999992,4.84049999999996,14.834,15.0433333333333,0.209333333333333,1257.123,1264.0005,6.87749999999983
"Cluster118",10.0533333333333,680.19,0.0533333333333346,0.0733333333333324,8.81999999999999,9.03000000000003,10,10.1266666666667,0.126666666666667,671.37,689.22,17.8500000000001
"Cluster11",8.98666666666667,367.185,0.0533333333333328,0.133333333333333,5.93249999999999,6.72000000000001,8.93333333333333,9.12,0.186666666666666,361.2525,373.905,12.6525
"Cluster120",10.0533333333333,958.65,0.0533333333333346,0.0533333333333328,9.39750000000002,9.37649999999993,10,10.1066666666667,0.106666666666667,949.2525,968.0265,18.774
"Cluster99",9.85333333333334,634.305,0.0793333333333334,0.0526666666666661,1.39650000000003,6.39449999999991,9.774,9.906,0.131999999999998,632.9085,640.6995,7.79099999999994
"Cluster160",10.4666666666667,963.165,0.0800000000000001,0.0800000000000001,9.23999999999999,7.67549999999998,10.3866666666667,10.5466666666667,0.16,953.925,970.8405,16.9155
"Cluster129",10.12,565.74,0.133333333333333,0.0973333333333331,6.50999999999999,4.89300000000006,9.98666666666667,10.2173333333333,0.230666666666666,559.23,570.633,11.403
"Cluster65",9.62666666666667,1401.33,0.0533333333333328,0.0533333333333346,10.29,9.24000000000001,9.57333333333333,9.68,0.106666666666667,1391.04,1410.57,19.53
"Cluster214",11.0533333333333,501.06,0.0526666666666679,0.0526666666666661,2.08949999999997,2.226,11.0006666666667,11.106,0.105333333333332,498.9705,503.286,4.31549999999999
"Cluster253",11.6933333333333,418.95,0.0533333333333328,0.0533333333333346,4.07399999999999,3.15000000000002,11.64,11.7466666666667,0.106666666666667,414.876,422.1,7.22400000000005
"Cluster237",11.32,371.07,0.0533333333333328,0.0533333333333346,4.83000000000002,1.68000000000001,11.2666666666667,11.3733333333333,0.106666666666667,366.24,372.75,6.51000000000005
"Cluster256",11.88,240.24,0.0533333333333328,0.0533333333333328,7.56,5.565,11.8266666666667,11.9333333333333,0.106666666666666,232.68,245.805,13.125
"Cluster165",10.5733333333333,170.73,0.0533333333333346,0.0599999999999996,9.76499999999999,7.455,10.52,10.6333333333333,0.113333333333333,160.965,178.185,17.22
"Cluster310",13.4533333333333,415.17,0.0666666666666671,0.0800000000000001,5.74350000000001,4.19999999999999,13.3866666666667,13.5333333333333,0.146666666666667,409.4265,419.37,9.94349999999997
"Cluster244",11.48,400.26,0.0626666666666663,0.0533333333333328,5.46000000000004,3.67499999999997,11.4173333333333,11.5333333333333,0.116,394.8,403.935,9.13499999999999
"Cluster104",9.92,662.13,0.156,0.0533333333333343,4.01100000000005,4.94549999999996,9.764,9.97333333333333,0.209333333333335,658.119,667.0755,8.95650000000001
